title,url,property_type,address,district,city,area_text,bedrooms,bathrooms,price_text,posted_at
Bán tầng 1 |  Mặt phố Thanh Nhàn | 183m2 | MT 16m | Giá chỉ 15 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/ban-tang-1-mat-pho-thanh-nhan-183m2-mt-16m-gia-chi-15-ty-id22732853,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,183 m2,3,3,15 tỷ,Hôm nay
"bán nhà mặt phố Xuân Đỉnh – kinh doanh – 40M – 12,5 TỶ",https://mogi.vn/quan-bac-tu-liem/mua-nha-mat-tien-pho/ban-nha-mat-pho-xuan-dinh-kinh-doanh-40m-12-5-ty-id22738577,nha_mat_pho,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Hà Nội,40 m2,3,3,12 tỷ 500 triệu,Hôm nay
Cực đẹp | Mặt phố Kim Ngưu | 37m2 x 5 tầng | MT 6m | Giá chỉ 19 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/cuc-dep-mat-pho-kim-nguu-37m2-x-5-tang-mt-6m-gia-chi-19-ty-id22733909,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,37 m2,4,4,19 tỷ,Hôm nay
"55m ĐẤT THỤY PHƯƠNG – ô tô thông – kinh doanh – CHỈ 6,9 TỶ",https://mogi.vn/quan-bac-tu-liem/mua-nha-mat-tien-pho/55m-dat-thuy-phuong-o-to-thong-kinh-doanh-chi-6-9-ty-id22737502,nha_mat_pho,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Hà Nội,55 m2,0,0,6 tỷ 899 triệu,Hôm nay
Bán mặt phố Vân Hồ 3 | 57m2 x 6 tầng | MT 4.5m | Giá chỉ 29.8 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/ban-mat-pho-van-ho-3-57m2-x-6-tang-mt-4-5m-gia-chi-29-8-ty-id22734782,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,57 m2,10,10,29 tỷ 800 triệu,Hôm nay
"Bán nhà Xuân Đỉnh - Tây Hồ DT 35m, 5 tầng, thang máy, giá 8 tỷ",https://mogi.vn/quan-bac-tu-liem/mua-nha-mat-tien-pho/ban-nha-xuan-dinh-tay-ho-dt-35m-5-tang-thang-may-gia-8-ty-id22738086,nha_mat_pho,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Hà Nội,35 m2,3,4,8 tỷ,Hôm nay
Hàng hiếm| Mặt phố Cầu Giấy | 50m2 x 5 tầng | MT 3.8m | Giá chỉ 39 tỷ,https://mogi.vn/quan-cau-giay/mua-nha-mat-tien-pho/hang-hiem-mat-pho-cau-giay-50m2-x-5-tang-mt-3-8m-gia-chi-39-ty-id22736679,nha_mat_pho,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Hà Nội,50 m2,6,5,39 tỷ,Hôm nay
"bán nhà Xuân La 45m 5 tầng kinh doanh, ô tô tránh giá 13 tỷ",https://mogi.vn/quan-tay-ho/mua-dat-tho-cu/ban-nha-xuan-la-45m-5-tang-kinh-doanh-o-to-tranh-gia-13-ty-id22734796,dat,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Hà Nội,45 m2,0,0,13 tỷ,Hôm nay
Cực phẩm | Mặt phố Đông Các | 100m2 x 5 tầng | MT 3.7m | Giá chỉ 32 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/cuc-pham-mat-pho-dong-cac-100m2-x-5-tang-mt-3-7m-gia-chi-32-ty-id22737075,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,100 m2,6,5,32 tỷ,Hôm nay
"Bán nhà Phú Thượng – 50M – 5 TẦNG – Ô TÔ – SÁT CIPUTRA – CHỈ 9,8 TỶ",https://mogi.vn/quan-tay-ho/mua-nha-mat-tien-pho/ban-nha-phu-thuong-50m-5-tang-o-to-sat-ciputra-chi-9-8-ty-id22736280,nha_mat_pho,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Hà Nội,50 m2,5,5,9 tỷ 800 triệu,Hôm nay
Cực hiếm | Mặt phố Chùa Bộc | 50m2 x 5 tầng | MT 3.5m | Giá 36.5 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/cuc-hiem-mat-pho-chua-boc-50m2-x-5-tang-mt-3-5m-gia-36-5-ty-id22737479,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,50 m2,6,5,36 tỷ 500 triệu,Hôm nay
"Bán nhà Xuân Đỉnh, Ngõ thông Ngoại Giao Đoàn - 55m - 5 tầng - 11,5 tỷ",https://mogi.vn/quan-bac-tu-liem/mua-nha-mat-tien-pho/ban-nha-xuan-dinh-ngo-thong-ngoai-giao-doan-55m-5-tang-11-5-ty-id22738603,nha_mat_pho,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Hà Nội,55 m2,6,4,11 tỷ 500 triệu,Hôm nay
Siêu phẩm mặt phố Văn Cao | 43m2 x 5 tầng | MT 4m | Giá 37.5 tỷ,https://mogi.vn/quan-ba-dinh/mua-nha-mat-tien-pho/sieu-pham-mat-pho-van-cao-43m2-x-5-tang-mt-4m-gia-37-5-ty-id22736928,nha_mat_pho,"Quận Ba Đình, Hà Nội",Quận Ba Đình,Hà Nội,43 m2,4,5,37 tỷ 500 triệu,Hôm nay
Hàng cực hiếm | Mặt phố Thái Hà | 30m2 x 5 tầng | MT 4m | Giá 23.9 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/hang-cuc-hiem-mat-pho-thai-ha-30m2-x-5-tang-mt-4m-gia-23-9-ty-id22736922,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,30 m2,4,5,23 tỷ 900 triệu,Hôm nay
Hàng hiếm | Mặt phố Chùa Bộc | 73m2 x 5 tầng | MT 3.5m | Giá chỉ 45 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/hang-hiem-mat-pho-chua-boc-73m2-x-5-tang-mt-3-5m-gia-chi-45-ty-id22736147,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,72 m2,6,5,45 tỷ,Hôm nay
Mặt phố Phó Đức Chính | 73m2 x 6 tầng | MT 4.5 m | Giá 55 tỷ,https://mogi.vn/quan-ba-dinh/mua-nha-mat-tien-pho/mat-pho-pho-duc-chinh-73m2-x-6-tang-mt-4-5-m-gia-55-ty-id22736146,nha_mat_pho,"Quận Ba Đình, Hà Nội",Quận Ba Đình,Hà Nội,73 m2,6,6,55 tỷ,Hôm nay
Hàng Hiếm | Mặt Phố Bùi Thị Xuân | 30m2 x 4 tầng | MT 3m | Chỉ 24 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/hang-hiem-mat-pho-bui-thi-xuan-30m2-x-4-tang-mt-3m-chi-24-ty-id22734780,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,30 m2,3,3,24 tỷ,Hôm nay
Mặt phố Trung Kính | 46m2 x 6 tầng | Mặt tiền 4.1m | Giá nhỉnh 40 tỷ,https://mogi.vn/quan-cau-giay/mua-nha-mat-tien-pho/mat-pho-trung-kinh-46m2-x-6-tang-mat-tien-4-1m-gia-nhinh-40-ty-id22735988,nha_mat_pho,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Hà Nội,46 m2,6,5,40 tỷ,Hôm nay
Bán mặt phố Tây Sơn| 46m2 x 8 tầng | MT 4.3m | Giá chỉ 40.5 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/ban-mat-pho-tay-son-46m2-x-8-tang-mt-4-3m-gia-chi-40-5-ty-id22734565,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,46 m2,6,7,40 tỷ 500 triệu,Hôm nay
Bán mặt phố Nguyễn Lương Bằng | 42m2 x 5 tầng | MT 3.4m | Giá 29.8 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/ban-mat-pho-nguyen-luong-bang-42m2-x-5-tang-mt-3-4m-gia-29-8-ty-id22734447,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,42 m2,6,4,29 tỷ 800 triệu,Hôm nay
Bán Mặt Phố Nguyễn Văn Tuyết | 40m2 | Mặt tiền  4.1m | Giá 26.5 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/ban-mat-pho-nguyen-van-tuyet-40m2-mat-tien-4-1m-gia-26-5-ty-id22733852,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,40 m2,3,3,26 tỷ 500 triệu,Hôm nay
Cực hiếm| Mặt phố Chùa Láng | 30m2 x 4 tầng | MT 3.3m | Giá 22.5 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/cuc-hiem-mat-pho-chua-lang-30m2-x-4-tang-mt-3-3m-gia-22-5-ty-id22732083,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,30 m2,3,3,22 tỷ 500 triệu,Hôm nay
Bán mặt phố Lê Văn Linh | 30m2 | Mặt tiền 3.8m | Giá 33 tỷ,https://mogi.vn/quan-hoan-kiem/mua-nha-mat-tien-pho/ban-mat-pho-le-van-linh-30m2-mat-tien-3-8m-gia-33-ty-id22725996,nha_mat_pho,"Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội,30 m2,4,4,33 tỷ,Hôm nay
Siêu đẹp | View Hồ| Mặt phố Mai Anh Tuấn| 45m2 x 6 tầng | Nhỉnh 30 tỷ,https://mogi.vn/quan-ba-dinh/mua-nha-mat-tien-pho/sieu-dep-view-ho-mat-pho-mai-anh-tuan-45m2-x-6-tang-nhinh-30-ty-id22725889,nha_mat_pho,"Quận Ba Đình, Hà Nội",Quận Ba Đình,Hà Nội,45 m2,4,5,32 tỷ,Hôm nay
Cực hiếm | Mặt phố Lý Thường Kiệt | 37m2 X 3 tầng | MT 3.5m | 28 tỷ,https://mogi.vn/quan-hoan-kiem/mua-nha-mat-tien-pho/cuc-hiem-mat-pho-ly-thuong-kiet-37m2-x-3-tang-mt-3-5m-28-ty-id22725892,nha_mat_pho,"Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội,37 m2,3,3,28 tỷ,Hôm nay
Hiếm | Mặt phố Minh Khai | 30m2 x 6 tầng | MT 4m | Giá 20 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/hiem-mat-pho-minh-khai-30m2-x-6-tang-mt-4m-gia-20-ty-id22725884,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,30 m2,5,5,20 tỷ,Hôm nay
Mặt phố Vọng | 125m2 | MT 4.5m | Xây Building cực đẹp | Giá 43 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/mat-pho-vong-125m2-mt-4-5m-xay-building-cuc-dep-gia-43-ty-id22723301,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,125 m2,1,1,43 tỷ,Hôm nay
Siêu phẩm | Mặt phố Đội Nhân | 50m2 x 9 tầng | MT 5m | Giá 38.5 tỷ,https://mogi.vn/quan-ba-dinh/mua-nha-mat-tien-pho/sieu-pham-mat-pho-doi-nhan-50m2-x-9-tang-mt-5m-gia-38-5-ty-id22722718,nha_mat_pho,"Quận Ba Đình, Hà Nội",Quận Ba Đình,Hà Nội,50 m2,9,9,38 tỷ 500 triệu,Hôm nay
Hàng Hiếm |Mặt Phố Trung Phụng | 30m2 x 3 tầng | MT 5m | Chỉ 16.9 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/hang-hiem-mat-pho-trung-phung-30m2-x-3-tang-mt-5m-chi-16-9-ty-id22733796,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,30 m2,2,3,16 tỷ 900 triệu,Hôm nay
Bán mặt phố Tôn Đức Thắng | 35m2 X 6 tầng | MT 3.5m | Giá 19.5 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/ban-mat-pho-ton-duc-thang-35m2-x-6-tang-mt-3-5m-gia-19-5-ty-id22725893,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,35 m2,5,5,19 tỷ 500 triệu,Hôm nay
Bán mặt phố Tam Trinh | 135m2 | 1 tầng | MT 6.5m | Giá chỉ 56 tỷ,https://mogi.vn/quan-hoang-mai/mua-nha-mat-tien-pho/ban-mat-pho-tam-trinh-135m2-1-tang-mt-6-5m-gia-chi-56-ty-id22727230,nha_mat_pho,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Hà Nội,135 m2,3,2,56 tỷ,Hôm nay
Bán mặt phố Mạc Thị Bưởi | 45m2 | 5 tầng mới | MT 4m | Giá chỉ 25 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/ban-mat-pho-mac-thi-buoi-45m2-5-tang-moi-mt-4m-gia-chi-25-ty-id22727232,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,45 m2,4,4,25 tỷ,Hôm nay
Bán mặt phố Nguyễn Văn Tuyết | 97m2 | 9 tầng | MT 12m | Giá 77 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/ban-mat-pho-nguyen-van-tuyet-97m2-9-tang-mt-12m-gia-77-ty-id22727234,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,97 m2,8,8,77 tỷ,Hôm nay
Bán mặt phố Phù Đổng Thiên Vương | 64m2 | MT 3.6m | Giá 55 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/ban-mat-pho-phu-dong-thien-vuong-64m2-mt-3-6m-gia-55-ty-id22727284,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,64 m2,4,4,55 tỷ,Hôm nay
Bán mặt phố Lê Văn Linh | 40m2 | 6 tầng | Mặt tiền 4.5m | Giá 39 tỷ,https://mogi.vn/quan-hoan-kiem/mua-nha-mat-tien-pho/ban-mat-pho-le-van-linh-40m2-6-tang-mat-tien-4-5m-gia-39-ty-id22727929,nha_mat_pho,"Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội,40 m2,5,5,39 tỷ,Hôm nay
Bán mặt phố Lạc Trung | 46m2 x 4 tầng | MT 4.2m | Giá 29.6 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/ban-mat-pho-lac-trung-46m2-x-4-tang-mt-4-2m-gia-29-6-ty-id22728005,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,46 m2,4,4,29 tỷ 600 triệu,Hôm nay
Hiếm | Mặt phố Hàng Nón | 34m2 x 4 tầng | MT 3.3m | Giá nhỉnh 30 tỷ,https://mogi.vn/quan-hoan-kiem/mua-nha-mat-tien-pho/hiem-mat-pho-hang-non-34m2-x-4-tang-mt-3-3m-gia-nhinh-30-ty-id22728069,nha_mat_pho,"Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Hà Nội,34 m2,3,4,30 tỷ,Hôm nay
Hàng hiếm |Mặt phố Mai Hắc Đế | 55m2 x 3 tầng | MT 3.5m | Giá 44 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/hang-hiem-mat-pho-mai-hac-de-55m2-x-3-tang-mt-3-5m-gia-44-ty-id22732079,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,55 m2,3,3,44 tỷ,Hôm nay
Siêu phẩm| Mặt đường Bưởi | 46m2 x 9 tầng | MT 3.5m | Giá chỉ 31 tỷ,https://mogi.vn/quan-ba-dinh/mua-nha-mat-tien-pho/sieu-pham-mat-duong-buoi-46m2-x-9-tang-mt-3-5m-gia-chi-31-ty-id22732071,nha_mat_pho,"Quận Ba Đình, Hà Nội",Quận Ba Đình,Hà Nội,46 m2,8,8,31 tỷ,Hôm nay
Hàng hiếm | 25m2 x  4 tầng | MT 3.3m | Mặt phố Đại La | Chỉ 16.5 tỷ,https://mogi.vn/quan-hai-ba-trung/mua-nha-mat-tien-pho/hang-hiem-25m2-x-4-tang-mt-3-3m-mat-pho-dai-la-chi-16-5-ty-id22732537,nha_mat_pho,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Hà Nội,25 m2,3,4,16 tỷ 500 triệu,Hôm nay
Hàng hiếm | Mặt phố Trương Công Giai| 32m2 | MT 3.2m | Giá 18.5 tỷ,https://mogi.vn/quan-cau-giay/mua-nha-mat-tien-pho/hang-hiem-mat-pho-truong-cong-giai-32m2-mt-3-2m-gia-18-5-ty-id22732081,nha_mat_pho,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Hà Nội,32 m2,1,1,18 tỷ 500 triệu,Hôm nay
Cực đẹp | Mặt phố Thịnh Liệt | 45m2 x 6 tầng | MT 3.5m | Chỉ 19 tỷ,https://mogi.vn/quan-hoang-mai/mua-nha-mat-tien-pho/cuc-dep-mat-pho-thinh-liet-45m2-x-6-tang-mt-3-5m-chi-19-ty-id22733783,nha_mat_pho,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Hà Nội,45 m2,4,5,19 tỷ,Hôm nay
Siêu phẩm mặt phố Hoàng Mai | 50m2 x  6 tầng | MT 4.1m | Giá 17.9 tỷ,https://mogi.vn/quan-hoang-mai/mua-nha-mat-tien-pho/sieu-pham-mat-pho-hoang-mai-50m2-x-6-tang-mt-4-1m-gia-17-9-ty-id22732752,nha_mat_pho,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Hà Nội,50 m2,4,5,17 tỷ 900 triệu,Hôm nay
Siêu phẩm mặt phố Trung Phụng | 45m2 x 6 tầng | MT 4.8m | Giá 37.5 tỷ,https://mogi.vn/quan-dong-da/mua-nha-mat-tien-pho/sieu-pham-mat-pho-trung-phung-45m2-x-6-tang-mt-4-8m-gia-37-5-ty-id22735453,nha_mat_pho,"Quận Đống Đa, Hà Nội",Quận Đống Đa,Hà Nội,45 m2,4,4,37 tỷ 500 triệu,Hôm nay
Siêu phẩm | Mặt phố Cầu Giấy |Lô góc | 67m2 x 5 tầng | Mặt tiền 5.6m,https://mogi.vn/quan-cau-giay/mua-nha-mat-tien-pho/sieu-pham-mat-pho-cau-giay-lo-goc-67m2-x-5-tang-mat-tien-5-6m-id22735291,nha_mat_pho,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Hà Nội,67 m2,5,5,52 tỷ,Hôm nay
"Bán Nhà 5 Tầng, Khu Bát Khối - Tư Đình Ô tô Đỗ Cửa, Bãi Ô tô Cạnh Nhà",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-5-tang-khu-bat-khoi-tu-dinh-o-to-do-cua-bai-o-to-canh-nha-id22354002,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,30 m2,3,4,3 tỷ 700 triệu,Hôm nay
"Bán 34m2 Đất Thạch Bàn, Cách 1 Nhà Ra Ô tô, Ngõ Xe Chỗ Ra Vào - 2.1 Tỷ",https://mogi.vn/quan-long-bien/mua-dat-tho-cu/ban-34m2-dat-thach-ban-cach-1-nha-ra-o-to-ngo-xe-cho-ra-vao-2-1-ty-id22125179,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,34 m2,0,0,2 tỷ 100 triệu,Hôm nay
"Nhà đẹp Cổ Linh - Thạch Bàn, 35m 5 tầng, ô tô đỗ cửa, full nội thất",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/nha-dep-co-linh-thach-ban-35m-5-tang-o-to-do-cua-full-noi-that-id22456454,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,35 m2,3,4,3 tỷ 180 triệu,Hôm nay
"Bán Nhà 5 Tầng Thạch Bàn - Ngọc Trì, Lô Góc, Ô tô Đỗ Gần Cửa - 3 Tỷ",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-5-tang-thach-ban-ngoc-tri-lo-goc-o-to-do-gan-cua-3-ty-id21725210,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,31 m2,3,4,3 tỷ,Hôm nay
"Nhà Mới 35m2 x 5 Tầng, 4 P Ngủ, Ô tô Đỗ Cửa, Gần Hồ - 3.3 Tỷ",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/nha-moi-35m2-x-5-tang-4-p-ngu-o-to-do-cua-gan-ho-3-3-ty-id21582778,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,35 m2,4,4,3 tỷ 300 triệu,Hôm nay
"Bán Nhà 6 Tầng x 41m Full Nội Thất, Tại Ngõ 48 Ngọc Trì - Cổ Linh,",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-6-tang-x-41m-full-noi-that-tai-ngo-48-ngoc-tri-co-linh-id22480573,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,41 m2,4,3,4 tỷ 900 triệu,Hôm nay
"Bán Nhà 5 Tầng x 35m2, Phố Cổ Linh - Ngọc Trì Đầy Đủ Nội Thất 4.15 tỷ",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-5-tang-x-35m2-pho-co-linh-ngoc-tri-day-du-noi-that-4-15-ty-id22609276,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,35 m2,3,4,4 tỷ 150 triệu,Hôm nay
Bán Nhà Bát Khối - Tư Đình 30m 5 Tầng Lô góc 2 mặt thoáng ô tô đỗ cửa,https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-bat-khoi-tu-dinh-30m-5-tang-lo-goc-2-mat-thoang-o-to-do-cua-id22586014,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,30 m2,3,4,4 tỷ 800 triệu,Hôm nay
"Bán Nhà Phố Trạm Dân Xây 40m x 4 Tầng, Ngay Cầu Vĩnh Tuy,",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-pho-tram-dan-xay-40m-x-4-tang-ngay-cau-vinh-tuy-id22546538,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,40 m2,4,4,4 tỷ 250 triệu,Hôm nay
"Bán Nhà Dân Xây Phố Cổ Linh Thạch Bàn 60m x 4 Tầng, Ngõ thoáng,",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-dan-xay-pho-co-linh-thach-ban-60m-x-4-tang-ngo-thoang-id22565931,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,60 m2,4,4,6 tỷ 350 triệu,Hôm nay
"Bán nhà phố Quan Nhân - TTQ Thanh Xuân - 65,5m - 16T8 - MT đẹp thoáng",https://mogi.vn/quan-thanh-xuan/mua-nha-hem-ngo/ban-nha-pho-quan-nhan-ttq-thanh-xuan-65-5m-16t8-mt-dep-thoang-id22737770,nha_pho,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Hà Nội,66 m2,7,7,16 tỷ 800 triệu,Hôm nay
"Bán nhà Dân Xây đối diện AEON MALL Long Biên, 33m² x 5T - 3PN",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-dan-xay-doi-dien-aeon-mall-long-bien-33m-x-5t-3pn-id22475646,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,33 m2,3,4,3 tỷ 750 triệu,Hôm nay
Bán nhà phố Quan Nhân - TTQ Thanh Xuân - gần 11ty - 45m - MT 7m thoán,https://mogi.vn/quan-thanh-xuan/mua-nha-hem-ngo/ban-nha-pho-quan-nhan-ttq-thanh-xuan-gan-11ty-45m-mt-7m-thoan-id22737768,nha_pho,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Hà Nội,45 m2,4,4,11 tỷ,Hôm nay
Bán Nhà 5 Tầng Hiện Đại Tại Bát Khối Cổ Linh Cách 1 Nhà Ra Ô tô Tránh,https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-5-tang-hien-dai-tai-bat-khoi-co-linh-cach-1-nha-ra-o-to-tranh-id22457998,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,30 m2,3,4,3 tỷ 100 triệu,Hôm nay
Bán nhà phố Quan Nhân - TTQ Thanh Xuân - DT 80m - 21ty5 - Mặt tiền đẹp,https://mogi.vn/quan-thanh-xuan/mua-nha-mat-tien-pho/ban-nha-pho-quan-nhan-ttq-thanh-xuan-dt-80m-21ty5-mat-tien-dep-id22737176,nha_mat_pho,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Hà Nội,80 m2,3,3,21 tỷ 500 triệu,Hôm nay
Bán Nhà Gần Chợ Trường Cấp 3 Thạch Bàn 44m 4Tầng 4P Ngủ Ôtô cách 10m,https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-gan-cho-truong-cap-3-thach-ban-44m-4tang-4p-ngu-oto-cach-10m-id22458287,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,44 m2,4,4,3 tỷ 300 triệu,Hôm nay
"Bán nhà phố Quan Nhân - TTQ Thanh Xuân - DT 75m - MT4,3 20ty - ô tô đỗ",https://mogi.vn/quan-thanh-xuan/mua-nha-mat-tien-pho/ban-nha-pho-quan-nhan-ttq-thanh-xuan-dt-75m-mt4-3-20ty-o-to-do-id22737141,nha_mat_pho,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Hà Nội,75 m2,5,4,20 tỷ,Hôm nay
"Bán Nhà 50m2 x 5 tầng, cách đường Đàm Quang Trung 20m, ô tô 4 chỗ vào,",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-50m2-x-5-tang-cach-duong-dam-quang-trung-20m-o-to-4-cho-vao-id22346908,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,50 m2,4,3,5 tỷ 750 triệu,Hôm nay
"Bán nhà mặt phố, trung tâm quận Thanh Xuân -9ty - DT 30m - ô tô đỗ",https://mogi.vn/quan-thanh-xuan/mua-nha-mat-tien-pho/ban-nha-mat-pho-trung-tam-quan-thanh-xuan-9ty-dt-30m-o-to-do-id22737120,nha_mat_pho,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Hà Nội,30 m2,2,3,9 tỷ,Hôm nay
"Bán Nhà Thạch Bàn Cổ Linh, Gần Trường Học, Khu Đô Thị, Ngõ Thoáng Rộng",https://mogi.vn/quan-long-bien/mua-nha-hem-ngo/ban-nha-thach-ban-co-linh-gan-truong-hoc-khu-do-thi-ngo-thoang-rong-id22368671,nha_pho,"Quận Long Biên, Hà Nội",Quận Long Biên,Hà Nội,32 m2,3,3,3 tỷ 280 triệu,Hôm nay
