area,district,property_type,price,listing_type,price_text
,Quận Cầu Giấy,khac,59000000,thue,59.000.000 đ
,Huyện Đông Anh,khac,1200000,thue,1.200.000 đ
,Quận Đống Đa,khac,450000,thue,450.000 đ
,Quận Hai Bà Trưng,khac,1200000,thue,1.200.000 đ
,Quận Hai Bà Trưng,khac,1400000,thue,1.400.000 đ
,Quận Hai Bà Trưng,khac,1400000,thue,1.400.000 đ
,Quận Long Biên,khac,1200000,thue,1.200.000 đ
,Quận Hai Bà Trưng,khac,1200000,thue,1.200.000 đ
,Quận Đống Đa,khac,3000000,thue,3.000.000 đ
,Quận Đống Đa,khac,5500000,thue,5.500.000 đ
,Quận Hà Đông,khac,4760000,thue,4.760.000 đ
,Quận Đống Đa,khac,1100000,thue,1.100.000 đ
,Quận Hai Bà Trưng,khac,2400000,thue,2.400.000 đ
,Quận Hai Bà Trưng,khac,1200000,thue,1.200.000 đ
,Quận Hà Đông,khac,7990000,thue,7.990.000 đ
,Quận Hai Bà Trưng,khac,5800000,thue,5.800.000 đ
,Quận Đống Đa,khac,8200000,thue,8.200.000 đ
,Huyện Gia Lâm,khac,4300000,thue,4.300.000 đ
,Quận Đống Đa,khac,8200000,thue,8.200.000 đ
,Quận Hai Bà Trưng,khac,1200000,thue,1.200.000 đ
,Quận Ba Đình,khac,4300000,thue,4.300.000 đ
,Quận Đống Đa,khac,7200000,thue,7.200.000 đ
,Quận Hai Bà Trưng,khac,2500000,thue,2.500.000 đ
,Quận Đống Đa,khac,15000000,thue,15.000.000 đ
,Quận Hai Bà Trưng,khac,1400000,thue,1.400.000 đ
,Quận Hai Bà Trưng,khac,1200000,thue,1.200.000 đ
,Quận Đống Đa,khac,6700000,thue,6.700.000 đ
,Quận Hà Đông,khac,1090000,thue,1.090.000 đ
,Quận Đống Đa,khac,6700000,thue,6.700.000 đ
,Quận Đống Đa,khac,15000000,thue,15.000.000 đ
,Quận Hoàng Mai,khac,1700000,thue,1.700.000 đ
,Quận Đống Đa,khac,6700000,thue,6.700.000 đ
,Quận Đống Đa,khac,4000000,thue,4.000.000 đ
,Quận Nam Từ Liêm,khac,1250000,thue,1.250.000 đ
,Quận Hoàng Mai,khac,1150000,thue,1.150.000 đ
,Quận Hoàng Mai,khac,1250000,thue,1.250.000 đ
,Quận Hai Bà Trưng,khac,1400000,thue,1.400.000 đ
,Quận Hai Bà Trưng,khac,2600000,thue,2.600.000 đ
,Quận Hai Bà Trưng,khac,1600000,thue,1.600.000 đ
,Quận Hai Bà Trưng,khac,1400000,thue,1.400.000 đ
,Quận Hai Bà Trưng,khac,1300000,thue,1.300.000 đ
,Quận Hà Đông,khac,1590000,thue,1.590.000 đ
,Quận Hoàn Kiếm,khac,5300000,thue,5.300.000 đ
,Quận Hoàng Mai,khac,1200000,thue,1.200.000 đ
,Quận Hà Đông,khac,2700000,thue,2.700.000 đ
,Quận Hà Đông,khac,1890000,thue,1.890.000 đ
,Quận Đống Đa,khac,1400000,thue,1.400.000 đ
,Quận Đống Đa,khac,1600000,thue,1.600.000 đ
,Quận Bắc Từ Liêm,khac,3200000,thue,3.200.000 đ
,Quận Hoàng Mai,khac,10500000,thue,10.500.000 đ
,Quận Tây Hồ,khac,7000000,thue,7.000.000 đ
,Quận Hoàng Mai,khac,800000,thue,800.000 đ
,Quận Bắc Từ Liêm,khac,7000000,thue,7.000.000 đ
,Quận Đống Đa,khac,1500000,thue,1.500.000 đ
,Quận Hoàng Mai,khac,950000,thue,950.000 đ
,Quận Ba Đình,khac,1300000,thue,1.300.000 đ
,Huyện Hoài Đức,khac,200000,thue,200.000 đ
,Quận Hai Bà Trưng,khac,4000000,thue,4.000.000 đ
,Quận Đống Đa,khac,3800000,thue,3.800.000 đ
,Quận Hà Đông,khac,3980000,thue,3.980.000 đ
,Quận Đống Đa,khac,4250000,thue,4.250.000 đ
,Quận Long Biên,khac,4600000,thue,4.600.000 đ
,Quận Long Biên,khac,7200000,thue,7.200.000 đ
,Quận Long Biên,khac,3600000,thue,3.600.000 đ
,Quận Long Biên,khac,4800000,thue,4.800.000 đ
,Huyện Thường Tín,khac,111111,thue,111.111 đ
,Quận Nam Từ Liêm,khac,3400000,thue,3.400.000 đ
,Quận Ba Đình,khac,6500000,thue,6.500.000 đ
,Quận Hai Bà Trưng,khac,1400000,thue,1.400.000 đ
,Quận Đống Đa,khac,9400000,thue,9.400.000 đ
,Quận Thanh Xuân,khac,3890000,thue,3.890.000 đ
,Quận Hà Đông,khac,1790000,thue,1.790.000 đ
,Quận Bắc Từ Liêm,khac,500000,thue,500.000 đ
,Quận Bắc Từ Liêm,khac,1800000,thue,1.800.000 đ
,Quận Hai Bà Trưng,khac,888000,thue,888.000 đ
,Quận Hai Bà Trưng,khac,3668000,thue,3.668.000 đ
,Quận Hoàng Mai,khac,16000000,thue,16.000.000 đ
,Quận Hai Bà Trưng,khac,1400000,thue,1.400.000 đ
,Quận Cầu Giấy,khac,900000,thue,900.000 đ
,Quận Đống Đa,khac,800000,thue,800.000 đ
,Quận Đống Đa,khac,3000000,thue,3.000.000 đ
,Quận Đống Đa,khac,3900000,thue,3.900.000 đ
,Huyện Sóc Sơn,khac,1400000,thue,1.400.000 đ
,Huyện Hoài Đức,khac,6500000,thue,6.500.000 đ
,Huyện Hoài Đức,khac,2390000,thue,2.390.000 đ
,Huyện Hoài Đức,khac,7990000,thue,7.990.000 đ
,Quận Hai Bà Trưng,khac,2888000,thue,2.888.000 đ
,Quận Nam Từ Liêm,khac,4000000,thue,4.000.000 đ
,Quận Cầu Giấy,khac,1450000,thue,1.450.000 đ
,Quận Hai Bà Trưng,khac,1200000,thue,1.200.000 đ
,Quận Hoàng Mai,khac,1500000,thue,1.500.000 đ
,Quận Long Biên,khac,800000,thue,800.000 đ
,Quận Hai Bà Trưng,khac,1500000,thue,1.500.000 đ
,Quận Hai Bà Trưng,khac,950000,thue,950.000 đ
,Quận Hai Bà Trưng,khac,668000,thue,668.000 đ
,Quận Hai Bà Trưng,khac,2888000,thue,2.888.000 đ
,Huyện Gia Lâm,khac,450000,thue,450.000 đ
,Quận Đống Đa,khac,35000000,thue,35.000.000 đ
,Quận Hai Bà Trưng,khac,1500000,thue,1.500.000 đ
,Quận Long Biên,khac,11000000,thue,11.000.000 đ
,Quận Nam Từ Liêm,khac,1700000,thue,1.700.000 đ
50.0,Quận Hoàng Mai,khac,8000000000,ban,8 tỷ
50.0,Quận Hoàng Mai,khac,11200000000,ban,"11,2 tỷ"
50.0,Quận Ba Đình,khac,6900000000,ban,"6,9 tỷ"
35.0,Quận Long Biên,khac,6500000000,ban,"6,5 tỷ"
31.0,Quận Hà Đông,khac,6800000000,ban,"6,8 tỷ"
50.0,Quận Hoàng Mai,khac,11350000000,ban,"11,35 tỷ"
50.0,Quận Hoàng Mai,khac,11200000000,ban,"11,2 tỷ"
33.0,Quận Hai Bà Trưng,khac,7300000000,ban,"7,3 tỷ"
35.0,Quận Hai Bà Trưng,khac,8350000000,ban,"8,35 tỷ"
222.0,Quận Bắc Từ Liêm,khac,78000000000,ban,78 tỷ
50.0,Quận Hoàng Mai,khac,11680000000,ban,"11,68 tỷ"
79.5,Quận Hà Đông,nha_pho,33000000000,ban,33 tỷ
40.0,Quận Hoàng Mai,khac,19500000000,ban,"19,5 tỷ"
30.0,Quận Thanh Xuân,khac,2050000000,ban,"2,05 tỷ"
25.0,Quận Hai Bà Trưng,khac,6600000000,ban,"6,6 tỷ"
21.0,Quận Hai Bà Trưng,nha_pho,6200000000,ban,"6,2 tỷ"
19.0,Quận Hoàng Mai,khac,2260000000,ban,"2,26 tỷ"
50.0,Quận Hoàng Mai,nha_pho,5000000,ban,5 triệu/tháng
40.0,Quận Ba Đình,khac,20000000,ban,20 triệu/tháng
100.0,Quận Ba Đình,khac,5200000000,ban,"5,2 tỷ"
40.0,Quận Ba Đình,khac,5000000,ban,5 triệu/tháng
76.0,Quận Nam Từ Liêm,khac,4600000000,ban,"4,6 tỷ"
35.0,Quận Ba Đình,khac,13000000,ban,13 triệu/tháng
51.0,Quận Hai Bà Trưng,khac,10800000000,ban,"10,8 tỷ"
36.0,Quận Hoàng Mai,khac,7800000000,ban,"7,8 tỷ"
32.0,Huyện Hoài Đức,khac,3800000000,ban,"3,8 tỷ"
30.0,Quận Hoàng Mai,khac,10000000,ban,10 triệu/tháng
31.0,Quận Hoàng Mai,khac,7300000000,ban,"7,3 tỷ"
30.0,Quận Hoàng Mai,khac,6000000000,ban,6 tỷ
35.0,Huyện Thanh Trì,khac,2000000000,ban,2 tỷ
350.0,Huyện Thanh Trì,khac,20000000,ban,20 triệu/tháng
55.0,Quận Thanh Xuân,khac,12000000000,ban,12 tỷ
35.0,Quận Hà Đông,khac,5600000000,ban,"5,6 tỷ"
50.0,Quận Hoàng Mai,khac,11600000000,ban,"11,6 tỷ"
50.0,Quận Hoàng Mai,khac,13500000000,ban,"13,5 tỷ"
50.0,Quận Long Biên,khac,11000000000,ban,11 tỷ
60.0,Quận Hoàng Mai,khac,15450000000,ban,"15,45 tỷ"
25.0,Quận Đống Đa,khac,5600000000,ban,"5,6 tỷ"
80.0,Huyện Đông Anh,khac,5000000,ban,5 triệu/tháng
31.0,Quận Hoàng Mai,khac,6000000000,ban,6 tỷ
120.0,Quận Bắc Từ Liêm,nha_pho,36000000000,ban,36 tỷ
48.0,Quận Long Biên,khac,10000000000,ban,10 tỷ
55.0,Quận Đống Đa,khac,12000000000,ban,12 tỷ
27.0,Quận Hai Bà Trưng,khac,7000000,ban,7 triệu/tháng
42.0,Quận Ba Đình,khac,17300000000,ban,"17,3 tỷ"
22.0,Quận Thanh Xuân,khac,7500000000,ban,"7,5 tỷ"
40.0,Quận Tây Hồ,khac,19875649,ban,"19,87 triệu/tháng"
35.0,Quận Hoàng Mai,khac,12500000,ban,"12,5 triệu/tháng"
40.0,Quận Hà Đông,khac,10600000000,ban,"10,6 tỷ"
35.0,Quận Long Biên,khac,10000000000,ban,10 tỷ
35.0,Quận Đống Đa,khac,9000000000,ban,9 tỷ
68.0,Quận Long Biên,dat,16000000000,ban,16 tỷ
48.0,Quận Thanh Xuân,khac,11000000000,ban,11 tỷ
41.0,Huyện Đông Anh,khac,3750000000,ban,"3,75 tỷ"
80.0,Quận Long Biên,khac,13500000,ban,"13,5 triệu/tháng"
40.0,Quận Hà Đông,khac,5600000000,ban,"5,6 tỷ"
55.0,Quận Tây Hồ,khac,15000000,ban,15 triệu/tháng
50.0,Quận Hà Đông,khac,6500000,ban,"6,5 triệu/tháng"
45.0,Quận Bắc Từ Liêm,khac,11000000,ban,11 triệu/tháng
42.0,Quận Long Biên,khac,8000000,ban,8 triệu/tháng
189.0,Quận Bắc Từ Liêm,biet_thu,24000000000,ban,24 tỷ
35.0,Quận Hoàng Mai,dat,10000000000,ban,10 tỷ
45.0,Quận Thanh Xuân,khac,12700000000,ban,"12,7 tỷ"
19.0,Quận Thanh Xuân,khac,5000000000,ban,5 tỷ
54.0,Quận Hoàng Mai,nha_pho,33000000000,ban,33 tỷ
35.0,Quận Hoàn Kiếm,khac,10900000000,ban,"10,9 tỷ"
32.0,Huyện Thanh Oai,khac,4550000000,ban,"4,55 tỷ"
70.0,Quận Long Biên,nha_pho,6000000,ban,6 triệu/tháng
33.0,Quận Cầu Giấy,khac,7980000000,ban,"7,98 tỷ"
40.0,Quận Đống Đa,khac,32000000,ban,32 triệu/tháng
52.0,Quận Nam Từ Liêm,khac,12600000000,ban,"12,6 tỷ"
40.0,Quận Long Biên,khac,7000000000,ban,7 tỷ
58.0,Quận Hai Bà Trưng,khac,10990000000,ban,"10,99 tỷ"
55.0,Quận Long Biên,nha_pho,25000000000,ban,25 tỷ
134.5,Quận Đống Đa,khac,130000000000,ban,130 tỷ
120.0,Quận Đống Đa,khac,34900000000,ban,"34,9 tỷ"
41.0,Quận Đống Đa,khac,9200000000,ban,"9,2 tỷ"
49.0,Quận Hoàng Mai,khac,4900000000,ban,"4,9 tỷ"
60.0,Quận Thanh Xuân,khac,6500000,ban,"6,5 triệu/tháng"
38.0,Quận Hoàng Mai,nha_pho,12000000000,ban,12 tỷ
37.4,Quận Tây Hồ,khac,8700000000,ban,"8,7 tỷ"
45.0,Quận Hà Đông,khac,3750000000,ban,"3,75 tỷ"
60.0,Quận Long Biên,khac,21000000000,ban,21 tỷ
39.0,Quận Thanh Xuân,khac,7700000000,ban,"7,7 tỷ"
36.0,Quận Tây Hồ,khac,47900000,ban,"47,9 triệu/tháng"
40.0,Huyện Thanh Oai,khac,4000000000,ban,4 tỷ
20.0,Quận Hai Bà Trưng,khac,5350000000,ban,"5,35 tỷ"
45.0,Quận Hai Bà Trưng,khac,4800000,ban,"4,8 triệu/tháng"
50.0,Quận Ba Đình,khac,7000000,ban,7 triệu/tháng
24.0,Quận Hoàng Mai,khac,6900000000,ban,"6,9 tỷ"
45.0,Quận Hà Đông,khac,17000000,ban,17 triệu/tháng
40.0,Quận Hoàng Mai,khac,9600000000,ban,"9,6 tỷ"
135.0,Huyện Đông Anh,biet_thu,33750000000,ban,"33,75 tỷ"
50.0,Quận Long Biên,khac,9000000000,ban,9 tỷ
33.0,Quận Hai Bà Trưng,khac,6900000000,ban,"6,9 tỷ"
28.0,Quận Hai Bà Trưng,khac,8200000000,ban,"8,2 tỷ"
38.0,Quận Hà Đông,khac,9450000000,ban,"9,45 tỷ"
42.0,Quận Long Biên,khac,9100000000,ban,"9,1 tỷ"
32.0,Quận Hai Bà Trưng,khac,10999999999,ban,"10,999 tỷ"
40.0,Quận Thanh Xuân,nha_pho,7500000000,ban,"7,5 tỷ"
25.0,Quận Hai Bà Trưng,khac,6100000000,ban,"6,1 tỷ"
82.0,Quận Hai Bà Trưng,khac,15500000000,ban,"15,5 tỷ"
31.5,Quận Đống Đa,khac,9500000000,ban,"9,5 tỷ"
55.0,Quận Hoàng Mai,nha_pho,22000000,ban,22 triệu/tháng
160.0,Quận Hoàng Mai,khac,9000000,ban,9 triệu/tháng
60.0,Quận Đống Đa,khac,11450000000,ban,"11,45 tỷ"
100.0,Quận Hai Bà Trưng,khac,25400000000,ban,"25,4 tỷ"
54.0,Quận Đống Đa,khac,15600000000,ban,"15,6 tỷ"
34.0,Huyện Hoài Đức,khac,5250000000,ban,"5,25 tỷ"
39.0,Quận Nam Từ Liêm,khac,5000000,ban,5 triệu/tháng
46.0,Quận Hà Đông,khac,5600000000,ban,"5,6 tỷ"
58.0,Quận Hà Đông,khac,23000000,ban,23 triệu/tháng
33.0,Quận Long Biên,khac,8300000000,ban,"8,3 tỷ"
55.0,Quận Long Biên,khac,14900000000,ban,"14,9 tỷ"
200.0,Quận Hoàng Mai,khac,50000000,ban,50 triệu/tháng
30.0,Quận Hoàng Mai,khac,13000000,ban,13 triệu/tháng
33.0,Quận Hoàng Mai,khac,6500000000,ban,"6,5 tỷ"
42.0,Quận Hoàng Mai,khac,12500000,ban,"12,5 triệu/tháng"
35.0,Quận Thanh Xuân,khac,25000000,ban,25 triệu/tháng
34.0,Quận Long Biên,khac,14750000000,ban,"14,75 tỷ"
160.0,Quận Hoàng Mai,khac,46000000000,ban,46 tỷ
24.0,Quận Thanh Xuân,khac,6900000000,ban,"6,9 tỷ"
55.0,Quận Long Biên,khac,12600000000,ban,"12,6 tỷ"
40.0,Quận Hai Bà Trưng,khac,15000000,ban,15 triệu/tháng
170.5,Huyện Hoài Đức,khac,1000000000,ban,1 tỷ
33.0,Quận Hai Bà Trưng,khac,11000000,ban,11 triệu/tháng
35.0,Quận Hoàng Mai,khac,9000000,ban,9 triệu/tháng
33.0,Quận Hà Đông,khac,8000000000,ban,8 tỷ
106.0,Quận Long Biên,nha_pho,12200000000,ban,"12,2 tỷ"
45.0,Quận Hai Bà Trưng,khac,8200000000,ban,"8,2 tỷ"
30.0,Quận Long Biên,khac,7000000,ban,7 triệu/tháng
35.0,Quận Long Biên,khac,11800000000,ban,"11,8 tỷ"
50.0,Quận Hà Đông,khac,9800000000,ban,"9,8 tỷ"
38.0,Quận Long Biên,khac,11800000000,ban,"11,8 tỷ"
32.0,Quận Thanh Xuân,khac,10000000,ban,10 triệu/tháng
30.0,Quận Long Biên,khac,6300000000,ban,"6,3 tỷ"
50.0,Quận Long Biên,khac,10500000000,ban,"10,5 tỷ"
50.0,Quận Long Biên,khac,11000000000,ban,11 tỷ
50.0,Quận Nam Từ Liêm,khac,13200000000,ban,"13,2 tỷ"
52.0,Quận Long Biên,khac,14000000000,ban,14 tỷ
45.0,Quận Nam Từ Liêm,khac,13800000000,ban,"13,8 tỷ"
66.0,Quận Bắc Từ Liêm,chung_cu,9800000000,ban,"9,8 tỷ"
210.0,Quận Long Biên,nha_pho,69000000000,ban,69 tỷ
40.0,Quận Hà Đông,khac,7600000000,ban,"7,6 tỷ"
34.0,Quận Hà Đông,khac,3600000000,ban,"3,6 tỷ"
60.0,Quận Long Biên,khac,10000000000,ban,10 tỷ
36.0,Quận Đống Đa,khac,9500000000,ban,"9,5 tỷ"
50.0,Quận Hoàng Mai,khac,11500000000,ban,"11,5 tỷ"
45.0,Quận Hai Bà Trưng,khac,12500000000,ban,"12,5 tỷ"
32.7999,Quận Hai Bà Trưng,khac,7400000000,ban,"7,4 tỷ"
35.0,Quận Long Biên,khac,6000000000,ban,6 tỷ
73.0,Quận Tây Hồ,khac,25900000000,ban,"25,9 tỷ"
62.0,Quận Đống Đa,chung_cu,10800000000,ban,"10,8 tỷ"
26.0,Quận Đống Đa,khac,5150000000,ban,"5,15 tỷ"
55.0,Quận Hai Bà Trưng,khac,9100000000,ban,"9,1 tỷ"
240.0,Quận Thanh Xuân,biet_thu,88000000000,ban,88 tỷ
60.0,Quận Cầu Giấy,khac,15000000,ban,15 triệu/tháng
38.0,Quận Long Biên,nha_pho,6000000000,ban,6 tỷ
150.0,Quận Tây Hồ,khac,150000000000,ban,150 tỷ
588.0,Huyện Chương Mỹ,khac,10584000000,ban,"10,584 tỷ"
49.0,Quận Đống Đa,khac,9300000000,ban,"9,3 tỷ"
40.0,Quận Long Biên,nha_pho,7000000000,ban,7 tỷ
32.0,Huyện Hoài Đức,khac,5900000000,ban,"5,9 tỷ"
50.0,Quận Cầu Giấy,khac,19000000,ban,19 triệu/tháng
65.0,Quận Thanh Xuân,chung_cu,11000000000,ban,11 tỷ
47.0,Quận Cầu Giấy,khac,15000000000,ban,15 tỷ
25.0,Quận Đống Đa,khac,12000000,ban,12 triệu/tháng
50.0,Quận Long Biên,khac,4000000,ban,4 triệu/tháng
60.0,Quận Bắc Từ Liêm,khac,10000000,ban,10 triệu/tháng
40.0,Quận Thanh Xuân,khac,6900000000,ban,"6,9 tỷ"
31.0,Quận Hoàng Mai,khac,6666666666,ban,"6,666 tỷ"
29.0,Quận Đống Đa,khac,5250000000,ban,"5,25 tỷ"
37.0,Quận Thanh Xuân,khac,7000000000,ban,7 tỷ
35.0,Quận Hoàng Mai,khac,8990000000,ban,"8,99 tỷ"
102.0,Quận Cầu Giấy,khac,53500000000,ban,"53,5 tỷ"
25.0,Quận Đống Đa,nha_pho,6200000,ban,"6,2 triệu/tháng"
30.8999,Huyện Thanh Oai,khac,2700000000,ban,"2,7 tỷ"
58.0,Quận Tây Hồ,khac,15300000000,ban,"15,3 tỷ"
44.0,Quận Long Biên,khac,9500000000,ban,"9,5 tỷ"
35.0,Quận Hoàng Mai,khac,10000000,ban,10 triệu/tháng
45.0,Quận Thanh Xuân,khac,8960000000,ban,"8,96 tỷ"
25.0,Quận Hoàng Mai,khac,5500000,ban,"5,5 triệu/tháng"
71.9,Quận Đống Đa,khac,23500000000,ban,"23,5 tỷ"
35.0,Quận Hà Đông,khac,5999999999,ban,"5,999 tỷ"
40.0,Quận Tây Hồ,khac,10000000000,ban,10 tỷ
32.0,Quận Nam Từ Liêm,khac,8395000000,ban,"8,395 tỷ"
38.0,Quận Nam Từ Liêm,khac,8200000000,ban,"8,2 tỷ"
40.0999,Huyện Gia Lâm,khac,6300000000,ban,"6,3 tỷ"
42.0,Quận Đống Đa,khac,7900000000,ban,"7,9 tỷ"
33.7,Quận Hà Đông,khac,6000000000,ban,6 tỷ
46.0,Quận Hai Bà Trưng,nha_pho,9000000000,ban,9 tỷ
110.0,Huyện Hoài Đức,khac,14000000,ban,14 triệu/tháng
45.0,Quận Thanh Xuân,nha_pho,8500000000,ban,"8,5 tỷ"
50.0,Quận Cầu Giấy,khac,20000000,ban,20 triệu/tháng
37.0,Quận Long Biên,khac,7450000000,ban,"7,45 tỷ"
33.0,Quận Đống Đa,khac,8200000000,ban,"8,2 tỷ"
45.0,Quận Cầu Giấy,khac,19000000,ban,19 triệu/tháng
45.0,Quận Thanh Xuân,khac,7800000000,ban,"7,8 tỷ"
32.0,Quận Hai Bà Trưng,khac,2800000000,ban,"2,8 tỷ"
158.0,Quận Hoàng Mai,khac,7000000000,ban,7 tỷ
30.0,Quận Hai Bà Trưng,khac,6300000000,ban,"6,3 tỷ"
44.0,Quận Cầu Giấy,khac,18900000000,ban,"18,9 tỷ"
43.0,Quận Thanh Xuân,khac,7800000000,ban,"7,8 tỷ"
30.0,Quận Hai Bà Trưng,khac,5800000000,ban,"5,8 tỷ"
45.0,Quận Thanh Xuân,khac,17500000000,ban,"17,5 tỷ"
38.0,Quận Nam Từ Liêm,khac,6500000000,ban,"6,5 tỷ"
47.0,Quận Hai Bà Trưng,khac,9900000000,ban,"9,9 tỷ"
360.0,Huyện Đông Anh,dat,13000000000,ban,13 tỷ
20.0,Quận Hoàng Mai,khac,5600000,ban,"5,6 triệu/tháng"
21.0,Quận Hai Bà Trưng,khac,6000000000,ban,6 tỷ
40.0,Quận Ba Đình,khac,14500000,ban,"14,5 triệu/tháng"
35.0,Quận Hoàng Mai,khac,6800000000,ban,"6,8 tỷ"
31.0,Huyện Hoài Đức,khac,3500000000,ban,"3,5 tỷ"
52.0,Quận Hai Bà Trưng,nha_pho,9560000000,ban,"9,56 tỷ"
52.0,Quận Long Biên,khac,7000000000,ban,7 tỷ
50.0,Huyện Gia Lâm,khac,10900000000,ban,"10,9 tỷ"
45.0,Quận Ba Đình,khac,8000000,ban,8 triệu/tháng
62.0,Quận Hai Bà Trưng,khac,14400000000,ban,"14,4 tỷ"
40.0,Quận Tây Hồ,khac,6000000,ban,6 triệu/tháng
35.0,Quận Đống Đa,khac,4000000,ban,4 triệu/tháng
32.0,Quận Thanh Xuân,khac,7000000000,ban,7 tỷ
105.0,Quận Long Biên,khac,11000000000,ban,11 tỷ
33.0,Quận Đống Đa,khac,8000000000,ban,8 tỷ
50.0,Quận Nam Từ Liêm,khac,19000000,ban,19 triệu/tháng
30.0,Quận Long Biên,khac,10000000,ban,10 triệu/tháng
130.0,Quận Hai Bà Trưng,khac,59000000000,ban,59 tỷ
42.0,Quận Đống Đa,khac,14500000,ban,"14,5 triệu/tháng"
35.0,Quận Hai Bà Trưng,khac,10800000000,ban,"10,8 tỷ"
19.0,Quận Đống Đa,nha_pho,3950000000,ban,"3,95 tỷ"
47.0,Quận Hà Đông,khac,12690000000,ban,"12,69 tỷ"
42.0,Quận Cầu Giấy,khac,16500000000,ban,"16,5 tỷ"
35.0,Quận Hai Bà Trưng,nha_pho,8500000000,ban,"8,5 tỷ"
45.0,Quận Nam Từ Liêm,khac,8800000000,ban,"8,8 tỷ"
30.0,Quận Nam Từ Liêm,nha_pho,6800000000,ban,"6,8 tỷ"
32.0,Quận Bắc Từ Liêm,khac,8280000000,ban,"8,28 tỷ"
100.0,Quận Đống Đa,khac,32000000000,ban,32 tỷ
90.0,Quận Đống Đa,khac,7320000000,ban,"7,32 tỷ"
57.0,Quận Hai Bà Trưng,khac,13800000000,ban,"13,8 tỷ"
48.0,Quận Hai Bà Trưng,khac,9890000000,ban,"9,89 tỷ"
40.0,Quận Long Biên,khac,11000000,ban,11 triệu/tháng
135.0,Quận Hoàn Kiếm,khac,438000000000,ban,438 tỷ
54.0,Quận Hà Đông,khac,5900000000,ban,"5,9 tỷ"
35.0,Quận Ba Đình,khac,13500000,ban,"13,5 triệu/tháng"
50.0,Quận Bắc Từ Liêm,khac,7000000000,ban,7 tỷ
30.0,Quận Tây Hồ,khac,7300000000,ban,"7,3 tỷ"
44.5,Quận Cầu Giấy,khac,8250000000,ban,"8,25 tỷ"
25.0,Quận Thanh Xuân,nha_pho,13900000000,ban,"13,9 tỷ"
45.0,Quận Hai Bà Trưng,khac,13900000000,ban,"13,9 tỷ"
34.0,Quận Bắc Từ Liêm,khac,4200000000,ban,"4,2 tỷ"
42.0,Huyện Hoài Đức,khac,4700000000,ban,"4,7 tỷ"
48.0,Quận Đống Đa,khac,15000000,ban,15 triệu/tháng
30.0,Quận Hà Đông,khac,11500000,ban,"11,5 triệu/tháng"
15.0,Quận Đống Đa,nha_pho,3950000000,ban,"3,95 tỷ"
30.0,Quận Thanh Xuân,khac,3500000000,ban,"3,5 tỷ"
71.0,Quận Nam Từ Liêm,khac,19000000000,ban,19 tỷ
40.0,Quận Long Biên,khac,12300000000,ban,"12,3 tỷ"
32.0,Quận Thanh Xuân,khac,8150000000,ban,"8,15 tỷ"
32.0,Quận Hai Bà Trưng,khac,6900000000,ban,"6,9 tỷ"
120.0,Quận Tây Hồ,khac,17000000,ban,17 triệu/tháng
38.0,Quận Hoàng Mai,khac,8550000000,ban,"8,55 tỷ"
35.0,Huyện Thanh Trì,khac,8400000000,ban,"8,4 tỷ"
30.0,Quận Hai Bà Trưng,khac,6700000000,ban,"6,7 tỷ"
40.0,Quận Hoàng Mai,khac,8600000000,ban,"8,6 tỷ"
38.0,Huyện Hoài Đức,khac,10000000,ban,10 triệu/tháng
32.0,Quận Hoàng Mai,khac,11000000,ban,11 triệu/tháng
100.0,Quận Cầu Giấy,khac,31000000,ban,31 triệu/tháng
20.0,Quận Thanh Xuân,khac,9850000000,ban,"9,85 tỷ"
30.0,Quận Hai Bà Trưng,khac,6150000000,ban,"6,15 tỷ"
30.0,Quận Hà Đông,khac,4200000000,ban,"4,2 tỷ"
35.0,Quận Hà Đông,khac,7000000000,ban,7 tỷ
26.0,Quận Hai Bà Trưng,khac,6500000000,ban,"6,5 tỷ"
22.0,Quận Hai Bà Trưng,khac,6380000000,ban,"6,38 tỷ"
30.5,Quận Hà Đông,khac,6500000000,ban,"6,5 tỷ"
31.0,Quận Hà Đông,khac,7000000000,ban,7 tỷ
65.0,Quận Long Biên,khac,8800000000,ban,"8,8 tỷ"
38.0,Quận Long Biên,khac,6600000000,ban,"6,6 tỷ"
60.0,Quận Hai Bà Trưng,khac,29000000000,ban,29 tỷ
48.0,Quận Đống Đa,khac,15300000000,ban,"15,3 tỷ"
40.0,Quận Hoàng Mai,khac,11500000,ban,"11,5 triệu/tháng"
195.0,Quận Bắc Từ Liêm,biet_thu,55000000000,ban,55 tỷ
65.0,Quận Thanh Xuân,khac,16000000,ban,16 triệu/tháng
40.0,Quận Hoàng Mai,khac,2500000,ban,"2,5 triệu/tháng"
15.0,Quận Hai Bà Trưng,nha_pho,2300000000,ban,"2,3 tỷ"
35.0,Quận Long Biên,khac,10000000,ban,10 triệu/tháng
42.0,Quận Ba Đình,khac,8600000000,ban,"8,6 tỷ"
132.1999,Quận Thanh Xuân,khac,59490000000,ban,"59,49 tỷ"
21.0,Quận Đống Đa,nha_pho,4750000000,ban,"4,75 tỷ"
39.0,Quận Thanh Xuân,khac,8500000000,ban,"8,5 tỷ"
25.0,Quận Ba Đình,khac,6200000000,ban,"6,2 tỷ"
30.0,Quận Hà Đông,khac,3750000000,ban,"3,75 tỷ"
38.0,Quận Hà Đông,khac,11000000,ban,11 triệu/tháng
75.0,Quận Ba Đình,khac,20000000,ban,20 triệu/tháng
40.0,Quận Ba Đình,khac,15000000000,ban,15 tỷ
