property_type,district,area_text,bedrooms,bathrooms,price_text,posted_at,price
nha_mat_pho,Quận Đống Đa,416 m2,8,18,220 tỷ,Hôm nay,220000000000.0
nha_mat_pho,Quận Thanh Xuân,92 m2,16,16,25 tỷ,Hôm nay,25000000000.0
nha_mat_pho,Quận Hai Bà Trưng,130 m2,8,9,69 tỷ,Hôm nay,69000000000.0
nha_mat_pho,Quận Hoàn Kiếm,450 m2,20,20,450 tỷ,Hôm nay,450000000000.0
nha_mat_pho,Quận Hoàn Kiếm,230 m2,30,30,162 tỷ,Hôm nay,162000000000.0
nha_mat_pho,Quận Hà Đông,95 m2,6,7,32 tỷ,Hôm nay,32000000000.0
nha_mat_pho,Quận Hai Bà Trưng,160 m2,4,4,62 tỷ,Hôm nay,62000000000.0
nha_mat_pho,Quận Hai Bà Trưng,425 m2,6,6,155 tỷ,Hôm nay,155000000000.0
nha_mat_pho,Quận Hoàn Kiếm,350 m2,91,91,475 tỷ,Hôm nay,475000000000.0
nha_mat_pho,Quận Đống Đa,135 m2,6,8,58 tỷ,Hôm nay,58000000000.0
nha_mat_pho,Quận Hai Bà Trưng,352 m2,5,5,81 tỷ,Hôm nay,81000000000.0
nha_mat_pho,Quận Đống Đa,245 m2,8,9,260 tỷ,Hôm nay,260000000000.0
nha_pho,Quận Cầu Giấy,55 m2,5,6,433.000 đ,Hôm nay,
nha_mat_pho,Quận Hai Bà Trưng,146 m2,4,4,43 tỷ,Hôm nay,43000000000.0
nha_mat_pho,Quận Cầu Giấy,130 m2,8,8,68 tỷ,Hôm nay,68000000000.0
nha_mat_pho,Quận Hà Đông,105 m2,6,7,45 tỷ,Hôm nay,45000000000.0
can_ho,Quận Cầu Giấy,71 m2,3,2,90.000 đ,Hôm nay,
nha_mat_pho,Quận Hoàng Mai,118 m2,5,6,33 tỷ,Hôm nay,33000000000.0
can_ho,Quận Nam Từ Liêm,109 m2,3,2,768.000 đ,Hôm nay,
nha_mat_pho,Quận Hai Bà Trưng,204 m2,3,3,74 tỷ,Hôm nay,74000000000.0
nha_pho,Quận Cầu Giấy,30 m2,3,3,312.000 đ,Hôm nay,
nha_mat_pho,Quận Nam Từ Liêm,1520 m2,6,6,420 tỷ,Hôm nay,420000000000.0
dat,Huyện Đan Phượng,71 m2,0,0,444.000 đ,Hôm nay,
nha_mat_pho,Quận Hoàng Mai,110 m2,5,4,21 tỷ,Hôm nay,21000000000.0
nha_mat_pho,Quận Ba Đình,65 m2,7,10,700.000 đ,Hôm nay,
nha_mat_pho,Quận Hai Bà Trưng,304 m2,6,7,160 tỷ,Hôm nay,160000000000.0
nha_pho,Quận Thanh Xuân,42 m2,5,6,289.000 đ,Hôm nay,
nha_mat_pho,Quận Cầu Giấy,165 m2,5,5,33 tỷ,Hôm nay,33000000000.0
nha_pho,Quận Cầu Giấy,55 m2,3,4,269.000 đ,Hôm nay,
nha_mat_pho,Quận Đống Đa,188 m2,5,6,51 tỷ,Hôm nay,51000000000.0
nha_pho,Quận Nam Từ Liêm,34 m2,4,5,290.000 đ,Hôm nay,
nha_mat_pho,Quận Hai Bà Trưng,130 m2,2,2,32 tỷ,Hôm nay,32000000000.0
nha_pho,Quận Bắc Từ Liêm,65 m2,6,7,300 triệu,Hôm nay,300000000.0
nha_mat_pho,Quận Hoàn Kiếm,260 m2,6,7,195 tỷ,Hôm nay,195000000000.0
nha_pho,Quận Đống Đa,40 m2,3,4,244.000 đ,Hôm nay,
nha_mat_pho,Quận Thanh Xuân,110 m2,6,7,39 tỷ 900 triệu,Hôm nay,39900000000.0
nha_pho,Quận Thanh Xuân,102 m2,26,26,300.000 đ,Hôm nay,
nha_mat_pho,Quận Đống Đa,215 m2,8,9,88 tỷ,Hôm nay,88000000000.0
can_ho,Quận Cầu Giấy,129 m2,3,2,800.000 đ,Hôm nay,
nha_mat_pho,Quận Hai Bà Trưng,156 m2,4,4,53 tỷ,Hôm nay,53000000000.0
nha_pho,Quận Tây Hồ,44 m2,4,6,689.000 đ,Hôm nay,
nha_mat_pho,Quận Thanh Xuân,81 m2,5,6,18 tỷ 800 triệu,Hôm nay,18800000000.0
can_ho,Quận Cầu Giấy,76 m2,3,2,989.000 đ,Hôm nay,
nha_mat_pho,Quận Hoàng Mai,114 m2,2,2,28 tỷ,Hôm nay,28000000000.0
nha_pho,Quận Bắc Từ Liêm,43 m2,4,5,390.000 đ,Hôm nay,
nha_mat_pho,Quận Thanh Xuân,190 m2,6,7,75 tỷ,Hôm nay,75000000000.0
nha_pho,Quận Đống Đa,32 m2,4,5,300.000 đ,Hôm nay,
nha_mat_pho,Quận Hà Đông,100 m2,4,4,26 tỷ 500 triệu,Hôm nay,26500000000.0
can_ho,Quận Cầu Giấy,176 m2,76,76,400.000 đ,Hôm nay,
nha,Quận Ba Đình,600 m2,5,5,135 tỷ,Hôm nay,135000000000.0
can_ho,Quận Đống Đa,70 m2,18,18,344.000 đ,Hôm nay,
nha_mat_pho,Quận Hai Bà Trưng,411 m2,6,6,117 tỷ,Hôm nay,117000000000.0
can_ho,Quận Cầu Giấy,78 m2,3,2,100.000 đ,Hôm nay,
nha_mat_pho,Quận Hà Đông,105 m2,9,9,26 tỷ,Hôm nay,26000000000.0
nha_pho,Quận Cầu Giấy,47 m2,6,8,444.000 đ,Hôm nay,
nha_mat_pho,Quận Long Biên,185 m2,6,7,78 tỷ,Hôm nay,78000000000.0
nha_mat_pho,Quận Thanh Xuân,71 m2,4,9,1 triệu,Hôm nay,1000000.0
nha_mat_pho,Quận Ba Đình,50 m2,3,4,23 tỷ,Hôm nay,23000000000.0
biet_thu,Quận Ba Đình,83 m2,4,4,500.000 đ,Hôm nay,
can_ho,Quận Nam Từ Liêm,110 m2,3,2,70.000 đ,Hôm nay,
nha_pho,Quận Ba Đình,52 m2,5,5,269.000 đ,Hôm nay,
nha_mat_pho,Quận Thanh Xuân,31 m2,4,5,8 tỷ 300 triệu,Hôm nay,8300000000.0
can_ho,Quận Bắc Từ Liêm,129 m2,3,2,100.000 đ,Hôm nay,
nha_mat_pho,Quận Hoàng Mai,70 m2,6,7,13 tỷ 900 triệu,Hôm nay,13900000000.0
nha_pho,Quận Tây Hồ,118 m2,9,18,70.000 đ,Hôm nay,
biet_thu,Quận Hoàng Mai,320 m2,6,8,115 tỷ,Hôm nay,115000000000.0
nha_pho,Quận Đống Đa,30 m2,3,4,263.000 đ,Hôm nay,
nha_mat_pho,Quận Hoàng Mai,50 m2,7,6,13 tỷ 950 triệu,Hôm nay,13950000000.0
dat,Quận Cầu Giấy,96 m2,0,0,400.000 đ,Hôm nay,
nha_mat_pho,Quận Hoàng Mai,62 m2,7,8,15 tỷ 600 triệu,Hôm nay,15600000000.0
nha_mat_pho,Quận Bắc Từ Liêm,62 m2,10,12,379.000 đ,Hôm nay,
nha_mat_pho,Quận Hai Bà Trưng,50 m2,4,5,11 tỷ 900 triệu,Hôm nay,11900000000.0
nha_pho,Quận Cầu Giấy,44 m2,7,7,489.000 đ,Hôm nay,
biet_thu,Quận Hoàng Mai,230 m2,7,9,72 tỷ,Hôm nay,72000000000.0
nha_pho,Quận Thanh Xuân,86 m2,24,24,399.000 đ,Hôm nay,
nha_mat_pho,Quận Hoàng Mai,55 m2,6,7,19 tỷ,Hôm nay,19000000000.0
nha_pho,Quận Ba Đình,63 m2,11,11,230.000 đ,Hôm nay,
nha_mat_pho,Quận Hai Bà Trưng,71 m2,6,8,21 tỷ,Hôm nay,21000000000.0
nha_pho,Quận Nam Từ Liêm,28 m2,3,5,250.000 đ,Hôm nay,
can_ho,Quận Hai Bà Trưng,55 m2,12,13,15 tỷ 200 triệu,Hôm nay,15200000000.0
can_ho,Quận Ba Đình,58 m2,11,12,244.000 đ,Hôm nay,
nha_mat_pho,Quận Thanh Xuân,45 m2,6,7,11 tỷ 800 triệu,Hôm nay,11800000000.0
nha_pho,Quận Bắc Từ Liêm,30 m2,3,4,279.000 đ,Hôm nay,
can_ho,Quận Hai Bà Trưng,75 m2,18,19,17 tỷ 200 triệu,Hôm nay,17200000000.0
nha_pho,Quận Thanh Xuân,55 m2,10,10,400.000 đ,Hôm nay,
nha_mat_pho,Quận Long Biên,30 m2,3,4,6 tỷ 500 triệu,Hôm nay,6500000000.0
nha_pho,Quận Tây Hồ,40 m2,3,4,223.000 đ,Hôm nay,
can_ho,Quận Ba Đình,99 m2,3,3,9 tỷ 300 triệu,Hôm nay,9300000000.0
nha_mat_pho,Quận Nam Từ Liêm,118 m2,8,16,599.000 đ,Hôm nay,
nha_mat_pho,Quận Hai Bà Trưng,35 m2,4,6,9 tỷ 850 triệu,Hôm nay,9850000000.0
nha_mat_pho,Quận Nam Từ Liêm,77 m2,8,8,569.000 đ,Hôm nay,
nha_mat_pho,Quận Thanh Xuân,35 m2,2,2,2 tỷ 250 triệu,Hôm nay,2250000000.0
nha_pho,Quận Cầu Giấy,45 m2,3,4,400.000 đ,Hôm nay,
nha_mat_pho,Quận Thanh Xuân,50 m2,4,5,13 tỷ 800 triệu,Hôm nay,13800000000.0
dat,Quận Cầu Giấy,68 m2,0,0,467.000 đ,Hôm nay,
can_ho,Quận Thanh Xuân,90 m2,3,2,7 tỷ 750 triệu,Hôm nay,7750000000.0
nha_pho,Quận Tây Hồ,85 m2,13,13,21 tỷ,Hôm nay,21000000000.0
nha_mat_pho,Quận Hoàng Mai,42 m2,3,5,12 tỷ 300 triệu,Hôm nay,12300000000.0
nha_pho,Quận Cầu Giấy,32 m2,3,5,9 tỷ,Hôm nay,9000000000.0
nha_pho,Quận Nam Từ Liêm,77 m2,27,27,20 tỷ 600 triệu,Hôm nay,20600000000.0
biet_thu,Quận Cầu Giấy,100 m2,8,16,52 tỷ,Hôm nay,52000000000.0
can_ho,Quận Cầu Giấy,900 m2,15,15,50 tỷ,Hôm nay,50000000000.0
can_ho,Quận Thanh Xuân,656 m2,17,17,28 tỷ,Hôm nay,28000000000.0
nha_pho,Quận Bắc Từ Liêm,105 m2,17,17,17 tỷ,Hôm nay,17000000000.0
nha_pho,Quận Nam Từ Liêm,51 m2,9,9,12 tỷ,Hôm nay,12000000000.0
nha_mat_pho,Quận Cầu Giấy,360 m2,8,16,100.000 đ,Hôm nay,
nha_pho,Huyện Hoài Đức,158 m2,41,41,244.000 đ,Hôm nay,
nha_pho,Huyện Hoài Đức,35 m2,3,4,5 tỷ,Hôm nay,5000000000.0
nha_mat_pho,Quận Bắc Từ Liêm,62 m2,9,9,188.000 đ,Hôm nay,
can_ho,Quận Hà Đông,90 m2,4,2,23 tỷ 900 triệu,Hôm nay,23900000000.0
nha_mat_pho,Quận Cầu Giấy,360 m2,8,16,100.000 đ,Hôm nay,
biet_thu,Quận Hà Đông,52 m2,5,6,22 tỷ 900 triệu,Hôm nay,22900000000.0
can_ho,Quận Cầu Giấy,68 m2,2,2,4 tỷ 200 triệu,Hôm nay,4200000000.0
nha_mat_pho,Quận Long Biên,299 m2,7,14,100.000 đ,Hôm nay,
nha_pho,Huyện Quốc Oai,55 m2,0,0,3 tỷ 900 triệu,Hôm nay,3900000000.0
can_ho,Quận Thanh Xuân,616 m2,20,20,267.000 đ,Hôm nay,
nha_pho,Huyện Hoài Đức,34 m2,4,4,6 tỷ 500 triệu,Hôm nay,6500000000.0
nha_mat_pho,Quận Thanh Xuân,35 m2,4,5,8 tỷ 500 triệu,Hôm nay,8500000000.0
nha_pho,Quận Tây Hồ,36 m2,3,4,311.000 đ,Hôm nay,
nha_pho,Huyện Hoài Đức,41 m2,0,0,5 tỷ 700 triệu,Hôm nay,5700000000.0
nha_mat_pho,Quận Đống Đa,65 m2,4,5,15 tỷ 900 triệu,Hôm nay,15900000000.0
nha_pho,Quận Nam Từ Liêm,62 m2,6,7,133.000 đ,Hôm nay,
nha_pho,Quận Hà Đông,80 m2,5,4,21 tỷ,Hôm nay,21000000000.0
nha_mat_pho,Quận Cầu Giấy,65 m2,8,6,28 tỷ,Hôm nay,28000000000.0
biet_thu,Quận Cầu Giấy,153 m2,16,18,644.000 đ,Hôm nay,
nha_mat_pho,Huyện Quốc Oai,65 m2,0,0,3 tỷ 800 triệu,Hôm nay,3800000000.0
nha_pho,Quận Cầu Giấy,33 m2,4,5,333 triệu 333 nghìn,Hôm nay,333000000.0
nha_mat_pho,Quận Hà Đông,50 m2,2,2,17 tỷ,Hôm nay,17000000000.0
nha_mat_pho,Quận Đống Đa,120 m2,8,16,699.000 đ,Hôm nay,
biet_thu,Quận Hà Đông,50 m2,6,4,15 tỷ 800 triệu,Hôm nay,15800000000.0
nha_mat_pho,Quận Cầu Giấy,50 m2,5,5,8 tỷ,Hôm nay,8000000000.0
can_ho,Quận Ba Đình,48 m2,2,2,48 triệu 889 nghìn,Hôm nay,48000000.0
dat,Quận Hà Đông,52 m2,0,0,11 tỷ 600 triệu,Hôm nay,11600000000.0
nha_mat_pho,Quận Nam Từ Liêm,60 m2,5,5,14 tỷ,Hôm nay,14000000000.0
nha_pho,Quận Hai Bà Trưng,42 m2,6,7,390.000 đ,Hôm nay,
dat,Huyện Quốc Oai,86 m2,0,0,6 tỷ,Hôm nay,6000000000.0
nha_mat_pho,Quận Tây Hồ,50 m2,4,4,7 tỷ,Hôm nay,7000000000.0
nha_pho,Quận Đống Đa,3 m2,4,5,349.000 đ,Hôm nay,
nha_mat_pho,Quận Cầu Giấy,70 m2,5,5,16 tỷ 500 triệu,Hôm nay,16500000000.0
nha_pho,Quận Hai Bà Trưng,34 m2,3,4,259.000 đ,Hôm nay,
nha_pho,Quận Cầu Giấy,48 m2,9,10,278.000 đ,Hôm nay,
nha_mat_pho,Quận Đống Đa,131 m2,8,8,49 tỷ 900 triệu,Hôm nay,49900000000.0
nha_pho,Quận Đống Đa,41 m2,3,3,288.000 đ,Hôm nay,
can_ho,Quận Cầu Giấy,55 m2,16,16,14 tỷ 500 triệu,Hôm nay,14500000000.0
can_ho,Quận Cầu Giấy,113 m2,3,2,1 triệu,Hôm nay,1000000.0
biet_thu,Quận Hà Đông,85 m2,5,6,20 tỷ,Hôm nay,20000000000.0
can_ho,Quận Bắc Từ Liêm,518 m2,21,21,16 tỷ,Hôm nay,16000000000.0
nha_mat_pho,Quận Nam Từ Liêm,45 m2,4,4,8 tỷ,Hôm nay,8000000000.0
can_ho,Quận Cầu Giấy,639 m2,29,29,26 tỷ,Hôm nay,26000000000.0
nha_mat_pho,Quận Cầu Giấy,70 m2,5,6,28 tỷ,Hôm nay,28000000000.0
nha_pho,Quận Nam Từ Liêm,30 m2,3,4,233.000 đ,Hôm nay,
nha,Quận Nam Từ Liêm,40 m2,8,9,8 tỷ,Hôm nay,8000000000.0
can_ho,Quận Cầu Giấy,172 m2,13,13,100.000 đ,Hôm nay,
nha_mat_pho,Quận Cầu Giấy,70 m2,14,15,17 tỷ,Hôm nay,17000000000.0
nha_pho,Quận Cầu Giấy,53 m2,15,15,300.000 đ,Hôm nay,
can_ho,Quận Nam Từ Liêm,55 m2,12,13,13 tỷ,Hôm nay,13000000000.0
nha_pho,Quận Nam Từ Liêm,76 m2,10,11,469.000 đ,Hôm nay,
nha_mat_pho,Quận Cầu Giấy,60 m2,4,5,22 tỷ,Hôm nay,22000000000.0
biet_thu,Quận Bắc Từ Liêm,235 m2,4,5,349.000 đ,Hôm nay,
nha_pho,Quận Nam Từ Liêm,55 m2,15,15,15 tỷ,Hôm nay,15000000000.0
nha_mat_pho,Quận Ba Đình,106 m2,8,9,800.000 đ,Hôm nay,
biet_thu,Quận Nam Từ Liêm,66 m2,5,3,18 tỷ,Hôm nay,18000000000.0
can_ho,Quận Nam Từ Liêm,175 m2,4,3,100.000 đ,Hôm nay,
nha_mat_pho,Quận Nam Từ Liêm,70 m2,14,14,24 tỷ,Hôm nay,24000000000.0
can_ho,Quận Nam Từ Liêm,85 m2,22,23,16 tỷ,Hôm nay,16000000000.0
nha_mat_pho,Quận Thanh Xuân,57 m2,5,7,29 tỷ,Hôm nay,29000000000.0
nha_pho,Quận Bắc Từ Liêm,74 m2,18,18,19 tỷ,Hôm nay,19000000000.0
nha_mat_pho,Quận Thanh Xuân,40 m2,4,4,7 tỷ,Hôm nay,7000000000.0
nha_pho,Quận Ba Đình,36 m2,3,4,300.000 đ,Hôm nay,
nha_mat_pho,Quận Cầu Giấy,55 m2,5,5,13 tỷ,Hôm nay,13000000000.0
nha_mat_pho,Quận Cầu Giấy,89 m2,8,9,269.000 đ,Hôm nay,
nha_mat_pho,Quận Thanh Xuân,55 m2,4,5,10 tỷ 500 triệu,Hôm nay,10500000000.0
nha_pho,Huyện Hoài Đức,75 m2,5,8,213 triệu 333 nghìn,Hôm nay,213000000.0
can_ho,Quận Nam Từ Liêm,55 m2,12,13,12 tỷ 500 triệu,Hôm nay,12500000000.0
nha_pho,Quận Nam Từ Liêm,53 m2,14,14,16 tỷ,Hôm nay,16000000000.0
nha_mat_pho,Quận Tây Hồ,40 m2,4,5,7 tỷ,Hôm nay,7000000000.0
nha_pho,Quận Nam Từ Liêm,30 m2,3,3,300.000 đ,Hôm nay,
biet_thu,Quận Nam Từ Liêm,75 m2,6,5,21 tỷ 500 triệu,Hôm nay,21500000000.0
nha_pho,Quận Nam Từ Liêm,114 m2,28,29,28 tỷ,Hôm nay,28000000000.0
nha_mat_pho,Quận Tây Hồ,33 m2,3,4,5 tỷ 300 triệu,Hôm nay,5300000000.0
can_ho,Quận Cầu Giấy,113 m2,3,2,90.000 đ,Hôm nay,
nha_mat_pho,Quận Ba Đình,50 m2,4,4,13 tỷ 800 triệu,Hôm nay,13800000000.0
nha_mat_pho,Quận Đống Đa,100 m2,12,7,35 tỷ,Hôm nay,35000000000.0
nha_pho,Quận Đống Đa,44 m2,5,6,399.000 đ,Hôm nay,
nha_pho,Quận Long Biên,89 m2,6,6,18 tỷ 800 triệu,Hôm nay,18800000000.0
nha_mat_pho,Quận Đống Đa,40 m2,3,4,6 tỷ 700 triệu,Hôm nay,6700000000.0
can_ho,Quận Cầu Giấy,135 m2,3,2,900.000 đ,Hôm nay,
nha_pho,Quận Long Biên,81 m2,6,6,21 tỷ 300 triệu,Hôm nay,21300000000.0
nha_mat_pho,Quận Cầu Giấy,57 m2,4,5,16 tỷ,Hôm nay,16000000000.0
nha_pho,Quận Ba Đình,50 m2,6,6,259.000 đ,Hôm nay,
nha_mat_pho,Quận Long Biên,70 m2,3,3,11 tỷ 900 triệu,Hôm nay,11900000000.0
nha_mat_pho,Quận Cầu Giấy,61 m2,8,9,10 tỷ,Hôm nay,10000000000.0
biet_thu,Quận Tây Hồ,100 m2,8,10,433.000 đ,Hôm nay,
biet_thu,Quận Long Biên,143 m2,5,5,28 tỷ,Hôm nay,28000000000.0
can_ho,Quận Nam Từ Liêm,103 m2,3,2,6 tỷ 700 triệu,Hôm nay,6700000000.0
can_ho,Quận Cầu Giấy,69 m2,2,1,89.000 đ,Hôm nay,
nha_mat_pho,Quận Long Biên,78 m2,12,12,22 tỷ 800 triệu,Hôm nay,22800000000.0
nha_pho,Quận Nam Từ Liêm,44 m2,9,9,9 tỷ,Hôm nay,9000000000.0
can_ho,Quận Cầu Giấy,87 m2,23,23,289.000 đ,Hôm nay,
nha_mat_pho,Quận Long Biên,78 m2,4,3,21 tỷ 500 triệu,Hôm nay,21500000000.0
can_ho,Quận Nam Từ Liêm,64 m2,15,15,16 tỷ 640 triệu,Hôm nay,16640000000.0
can_ho,Quận Cầu Giấy,65 m2,20,20,17 tỷ,Hôm nay,17000000000.0
nha_mat_pho,Quận Long Biên,101 m2,3,2,24 tỷ 300 triệu,Hôm nay,24300000000.0
can_ho,Quận Ba Đình,66 m2,15,15,18 tỷ,Hôm nay,18000000000.0
dat,Quận Long Biên,67 m2,0,0,11 tỷ 700 triệu,Hôm nay,11700000000.0
nha_mat_pho,Quận Cầu Giấy,55 m2,9,9,13 tỷ,Hôm nay,13000000000.0
nha_mat_pho,Quận Long Biên,92 m2,7,7,17 tỷ 200 triệu,Hôm nay,17200000000.0
nha_mat_pho,Quận Cầu Giấy,40 m2,6,4,16 tỷ,Hôm nay,16000000000.0
nha_mat_pho,Quận Long Biên,79 m2,2,1,22 tỷ 200 triệu,Hôm nay,22200000000.0
nha_pho,Quận Long Biên,116 m2,0,0,34 tỷ 800 triệu,Hôm nay,34800000000.0
nha_mat_pho,Quận Ba Đình,55 m2,4,7,21 tỷ,Hôm nay,21000000000.0
nha_mat_pho,Quận Long Biên,120 m2,2,1,19 tỷ 900 triệu,Hôm nay,19900000000.0
nha_mat_pho,Quận Cầu Giấy,60 m2,10,10,12 tỷ 500 triệu,Hôm nay,12500000000.0
dat,Quận Bắc Từ Liêm,75 m2,0,0,19 tỷ 300 triệu,Hôm nay,19300000000.0
nha_mat_pho,Quận Đống Đa,131 m2,8,8,49 tỷ 900 triệu,Hôm nay,49900000000.0
dat,Quận Tây Hồ,245 m2,0,0,48 tỷ 800 triệu,Hôm nay,48800000000.0
nha_mat_pho,Quận Bắc Từ Liêm,55 m2,4,6,13 tỷ,Hôm nay,13000000000.0
dat,Quận Tây Hồ,58 m2,0,0,12 tỷ 500 triệu,Hôm nay,12500000000.0
can_ho,Quận Cầu Giấy,180 m2,20,23,60 tỷ,Hôm nay,60000000000.0
nha_pho,Quận Long Biên,98 m2,4,3,23 tỷ 300 triệu,Hôm nay,23300000000.0
nha_mat_pho,Quận Ba Đình,70 m2,4,5,23 tỷ 800 triệu,Hôm nay,23800000000.0
dat,Quận Long Biên,61 m2,0,0,9 tỷ 400 triệu,Hôm nay,9400000000.0
nha_mat_pho,Quận Nam Từ Liêm,100 m2,7,7,30 tỷ,Hôm nay,30000000000.0
nha_pho,Quận Long Biên,125 m2,8,4,24 tỷ 800 triệu,Hôm nay,24800000000.0
nha_mat_pho,Quận Ba Đình,80 m2,5,7,24 tỷ,Hôm nay,24000000000.0
nha_pho,Quận Tây Hồ,273 m2,8,8,64 tỷ 800 triệu,Hôm nay,64800000000.0
nha_mat_pho,Quận Hoàn Kiếm,95 m2,2,1,35 tỷ 800 triệu,Hôm nay,35800000000.0
nha_mat_pho,Quận Nam Từ Liêm,45 m2,4,4,4 tỷ 800 triệu,Hôm nay,4800000000.0
nha_pho,Quận Long Biên,82 m2,7,7,23 tỷ 300 triệu,Hôm nay,23300000000.0
can_ho,Quận Cầu Giấy,70 m2,2,1,3 tỷ 700 triệu,Hôm nay,3700000000.0
nha,Quận Long Biên,50 m2,4,4,12 tỷ 300 triệu,Hôm nay,12300000000.0
nha_mat_pho,Quận Cầu Giấy,45 m2,3,4,10 tỷ 200 triệu,Hôm nay,10200000000.0
nha_pho,Quận Long Biên,74 m2,2,1,12 tỷ 500 triệu,Hôm nay,12500000000.0
can_ho,Quận Tây Hồ,102 m2,3,2,6 tỷ 200 triệu,Hôm nay,6200000000.0
nha_pho,Quận Long Biên,73 m2,0,0,15 tỷ 900 triệu,Hôm nay,15900000000.0
can_ho,Quận Ba Đình,300 m2,50,52,98 tỷ,Hôm nay,98000000000.0
nha_pho,Quận Long Biên,201 m2,5,4,33 tỷ 800 triệu,Hôm nay,33800000000.0
nha_mat_pho,Quận Nam Từ Liêm,50 m2,9,9,7 tỷ 400 triệu,Hôm nay,7400000000.0
nha_mat_pho,Quận Long Biên,91 m2,5,5,31 tỷ 500 triệu,Hôm nay,31500000000.0
nha_mat_pho,Quận Cầu Giấy,45 m2,3,5,19 tỷ 800 triệu,Hôm nay,19800000000.0
nha_pho,Quận Long Biên,75 m2,6,5,17 tỷ 300 triệu,Hôm nay,17300000000.0
nha_mat_pho,Quận Nam Từ Liêm,69 m2,5,6,27 tỷ,Hôm nay,27000000000.0
nha_pho,Quận Long Biên,71 m2,4,4,12 tỷ 150 triệu,Hôm nay,12150000000.0
nha_mat_pho,Quận Cầu Giấy,35 m2,4,5,5 tỷ 200 triệu,Hôm nay,5200000000.0
nha,Quận Long Biên,97 m2,4,3,15 tỷ 300 triệu,Hôm nay,15300000000.0
nha_mat_pho,Quận Nam Từ Liêm,54 m2,4,7,9 tỷ 900 triệu,Hôm nay,9900000000.0
nha_pho,Quận Long Biên,121 m2,4,4,21 tỷ 300 triệu,Hôm nay,21300000000.0
nha_mat_pho,Quận Đống Đa,65 m2,4,5,10 tỷ 900 triệu,Hôm nay,10900000000.0
nha_pho,Quận Đống Đa,81 m2,7,5,19 tỷ 300 triệu,Hôm nay,19300000000.0
can_ho,Quận Nam Từ Liêm,81 m2,2,1,3 tỷ 600 triệu,Hôm nay,3600000000.0
nha_pho,Quận Tây Hồ,101 m2,5,5,30 tỷ 500 triệu,Hôm nay,30500000000.0
nha_mat_pho,Quận Nam Từ Liêm,51 m2,4,5,8 tỷ 500 triệu,Hôm nay,8500000000.0
nha_pho,Quận Long Biên,91 m2,11,11,23 tỷ 800 triệu,Hôm nay,23800000000.0
nha_mat_pho,Quận Cầu Giấy,60 m2,6,7,15 tỷ,Hôm nay,15000000000.0
nha_pho,Quận Long Biên,358 m2,0,0,45 tỷ 900 triệu,Hôm nay,45900000000.0
nha_mat_pho,Quận Hoàng Mai,59 m2,5,5,6 tỷ 900 triệu,Hôm nay,6900000000.0
nha,Quận Long Biên,69 m2,6,6,14 tỷ 700 triệu,Hôm nay,14700000000.0
nha_pho,Quận Nam Từ Liêm,65 m2,4,5,10 tỷ,Hôm nay,10000000000.0
dat,Quận Long Biên,102 m2,0,0,21 tỷ 800 triệu,Hôm nay,21800000000.0
nha_mat_pho,Quận Cầu Giấy,62 m2,4,5,18 tỷ 800 triệu,Hôm nay,18800000000.0
dat,Quận Tây Hồ,151 m2,0,0,23 tỷ 300 triệu,Hôm nay,23300000000.0
nha_pho,Quận Cầu Giấy,70 m2,6,6,22 tỷ,Hôm nay,22000000000.0
nha_pho,Quận Long Biên,136 m2,4,4,33 tỷ 800 triệu,Hôm nay,33800000000.0
dat,Quận Tây Hồ,151 m2,0,0,38 tỷ 800 triệu,Hôm nay,38800000000.0
nha_mat_pho,Quận Long Biên,79 m2,12,12,25 tỷ 200 triệu,Hôm nay,25200000000.0
biet_thu,Quận Cầu Giấy,75 m2,6,5,20 tỷ,Hôm nay,20000000000.0
nha,Quận Tây Hồ,121 m2,5,5,36 tỷ 200 triệu,Hôm nay,36200000000.0
nha_mat_pho,Quận Tây Hồ,121 m2,5,5,32 tỷ 500 triệu,Hôm nay,32500000000.0
nha_pho,Quận Long Biên,101 m2,0,0,16 tỷ 200 triệu,Hôm nay,16200000000.0
nha_mat_pho,Quận Nam Từ Liêm,45 m2,9,9,8 tỷ,Hôm nay,8000000000.0
nha_pho,Quận Long Biên,153 m2,0,0,13 tỷ 500 triệu,Hôm nay,13500000000.0
nha_mat_pho,Quận Cầu Giấy,60 m2,6,7,21 tỷ,Hôm nay,21000000000.0
nha_pho,Quận Tây Hồ,101 m2,10,10,22 tỷ 700 triệu,Hôm nay,22700000000.0
biet_thu,Quận Thanh Xuân,75 m2,4,5,27 tỷ,Hôm nay,27000000000.0
nha_pho,Quận Tây Hồ,101 m2,6,5,21 tỷ 300 triệu,Hôm nay,21300000000.0
nha_mat_pho,Quận Cầu Giấy,55 m2,8,8,11 tỷ,Hôm nay,11000000000.0
nha,Quận Long Biên,88 m2,9,8,20 tỷ 500 triệu,Hôm nay,20500000000.0
nha_mat_pho,Quận Cầu Giấy,60 m2,6,7,20 tỷ,Hôm nay,20000000000.0
dat,Quận Long Biên,201 m2,0,0,34 tỷ 100 triệu,Hôm nay,34100000000.0
nha_mat_pho,Quận Ba Đình,48 m2,4,6,11 tỷ,Hôm nay,11000000000.0
nha_mat_pho,Quận Long Biên,185 m2,0,0,29 tỷ 200 triệu,Hôm nay,29200000000.0
nha_mat_pho,Quận Đống Đa,42 m2,3,5,525 tỷ,Hôm nay,525000000000.0
